kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
10910878,K00757.02,2,CANDIDATE,0.992,41.19725502,37.877567,3.86,0.15,-0.33,0.041693,0.00118,-0.0006129999999999999,0.836,0.033,-0.066,5028,3.86,0.15,-0.33,1311,10910878,41.197,0.00075,0.9985319041273817,0.0003756273650353742,0.9999994475247089,0.00075,0.9992494479390653
10910878,K00757.03,3,CANDIDATE,1.0,6.2529622489999985,35.96252,2.65,0.1,-0.23,0.028604,0.001027,-0.000484,0.836,0.033,-0.066,5028,2.65,0.1,-0.23,1312,10910878,6.253,0.00041,0.9984877024472183,0.0002563586184567937,0.9999996116227334,0.00041,0.999589611781968
10987985,K00758.01,1,CANDIDATE,1.0,16.01308419,31.066507,3.1,0.34,-0.31,0.034369,0.003169,-0.004367,0.826,0.091,-0.08199999999999999,5015,3.1,0.34,-0.31,1313,10987985,16.013,7.4e-05,0.9982773174690533,0.0009126636802990021,0.9999984236183884,7.4e-05,0.9999244237350406
11018648,K00759.01,1,CANDIDATE,1.0,32.62876672,61.372303,3.36,0.76,-0.33,0.03852,0.000971,-0.000365,0.7979999999999999,0.18100000000000002,-0.077,5586,3.36,0.76,-0.33,1314,11018648,32.629,2.9e-06,0.9985633336190659,2.0142166273392003e-06,0.9999999971020735,2.9e-06,0.999997097102082
11018648,K00759.02,2,CANDIDATE,0.978,91.7732862,14.678595,2.12,0.48,-0.21,0.02432,0.007051000000000002,-0.001216,0.7979999999999999,0.18100000000000002,-0.077,5586,2.12,0.48,-0.21,1315,11018648,91.773,0.03,0.9823304444880449,0.1452958097948987,0.9969422267471094,0.03,0.9670339599446961
11138155,K00760.01,1,CANDIDATE,1.0,4.959319244,670.4895,12.21,1.96,-1.46,0.103379,0.001245,-7.4e-05,1.0859999999999999,0.154,-0.138,5714,12.21,1.96,-1.46,1316,11138155,4.959,0.071,0.998563371015367,2.2236129794456614e-63,1.0,0.071,0.929
5481416,K00836.01,1,FALSE POSITIVE,0.0,2.384052875,44.634888,17.06,1.32,-1.6,0.222925,5.665153,-0.106073,0.701,0.054000000000000006,-0.066,4794,17.06,1.32,-1.6,1008,5481416,2.384,1.0,0.99855703111089,3.662584351834857e-05,0.9999999470717377,1.0,0.0
5531576,K00837.01,1,CANDIDATE,1.0,7.953547,31.887648,2.25,0.07,-0.14,0.026448000000000003,0.000736,-0.000874,0.7829999999999999,0.022000000000000002,-0.048,4756,2.25,0.07,-0.14,1009,5531576,7.954,9.3e-05,0.9983205444521172,0.0006377294474483951,0.999998926475336,9.3e-05,0.9999059265751737
5531576,K00837.02,2,CANDIDATE,1.0,4.14451656,18.548983,1.48,0.05,-0.09,0.017440999999999998,0.000954,-0.000583,0.7829999999999999,0.022000000000000002,-0.048,4756,1.48,0.05,-0.09,1010,5531576,4.145,0.00034,0.9866634515294611,0.010097225497061421,0.9998621255095694,0.00034,0.9995221723868962
5649215,K00839.01,1,FALSE POSITIVE,0.0,2.446737317,98.78201,26.25,6.9,-2.47,0.278526,1.282784,-0.128954,0.863,0.22699999999999998,-0.081,5764,26.25,6.9,-2.47,1012,5649215,2.447,1.0,0.9985633710144084,3.3533837543559223e-10,0.9999999999995175,1.0,0.0
5651104,K00840.01,1,CANDIDATE,1.0,3.04033046,653.3606599999998,8.99,0.8,-0.99,0.104023,0.00047,-0.001431,0.7909999999999999,0.071,-0.087,5035,8.99,0.8,-0.99,1013,5651104,3.04,0.00019,0.998563371015367,8.35931179896542e-62,1.0,0.00019,0.99981
8180063,K00905.01,1,FALSE POSITIVE,0.0,5.795063956,108.889015,4.33,0.98,-0.39,0.047975,0.00088,-0.001151,0.8270000000000001,0.18600000000000005,-0.07400000000000001,5865,4.33,0.98,-0.39,722,8180063,5.795,0.79,0.9985633710153173,4.148611397833765e-11,0.9999999999999403,0.79,0.20999999999998742
